0.999999997625584,0.01242852470753808,0.012082809252938032,0.5235200593501804,0.011786204583804083,0.01194290457234859,0.9622384695515037,0.027349394151025552,0.02033635328139105,0.01988770496461556,0.02320976544086406,0.022783558338449028,0.013229853692212634
0.0,0.9999999997671694,0.0025230326448996143,0.005163655417887436,0.0025113952284141483,0.003183383636310433,0.0030888444212412436,0.010598602587924222,0.00596564310740777,0.005669055812752566,0.007864682123837619,0.007583080576558654,0.004132090652761211
0.0,0.0,1.0,0.40721280045052255,0.0012012745203657804,0.0021445530615213926,0.0014366066570054015,0.009741787499952692,0.004454405784688253,0.004116085423429783,0.006621079848662448,0.0062997118039385125,0.0032563225927269013
0.0,0.0,0.0,0.9990949430816591,0.04458875404481644,0.004537060349314781,0.5085241155966608,0.017715076348796432,0.00893911792570945,0.008378583765001668,0.012531695861363601,0.011998530121305473,0.006356560509395259
0.0,0.0,0.0,0.0,1.0,0.0021454367744732084,0.0014892316303897202,0.009534426493815973,0.0044208168161200545,0.004093578893305083,0.006516387053367101,0.006205591453868453,0.003219340631144152
0.0,0.0,0.0,0.0,0.0,0.9999999995343387,0.00262977967301925,0.010063307048451375,0.005442192089250342,0.005146372257300635,0.007336328499615852,0.007055441305788168,0.0038066562513795477
0.0,0.0,0.0,0.0,0.0,0.0,0.9999999994859239,0.011869274106173222,0.005449152389166989,0.0050385812003607144,0.008079108980350469,0.00768896704716715,0.003977835908979488
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999977187349,0.9818267781183302,0.9806611635700814,0.9892834706299262,0.9881784002508738,0.011529250773085864
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9988342818029274,0.9925429443467356,0.9936480380858954,0.006942488199214392
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.991377246646145,0.9924823338085458,0.0066488092356497
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9988948940003304,0.008822679002918221
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999990121833,0.008543866315930071
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
